timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,latitude,longitude,speed,accel_magnitude,linear_accel_x,linear_accel_y,linear_accel_z
1790250602459,0.19579676810470387,0.4221154066671826,9.612473815057715,0.0000085023164834222,-0.00008442224965475687,-0.0001757412896655186,-33.260511746092334,-22.412303858394402,-23.659265895719752,23.3352096,85.3205683,0.0,9.623729559589476,0.19579676810470387,0.4221154066671826,-0.19752618494228535
1790250602565,0.19956421189094944,0.42315049339153904,9.607944565813575,0.000019452340253924953,0.00007271999899487716,-0.00006913389452402988,-33.26498840533197,-22.31948209424913,-23.438038204979037,23.3352096,85.3205683,0.0,9.619328510580754,0.19956421189094944,0.42315049339153904,-0.20205543418642513
1790250602674,0.19844922871562268,0.4199817004874074,9.604933717017452,0.00018499819733710246,-0.000194926093675244,0.00015671340001504393,-33.35193723425472,-22.041196225256844,-23.302204031812217,23.3352096,85.3205683,0.0,9.61615923502834,0.19844922871562268,0.4199817004874074,-0.20506628298254803
1790250602774,0.19979778230157952,0.41854501021586843,9.60555338964737,-0.00016718155018560535,-0.000130327505926644,-0.000006365535358807711,-33.171395152088735,-22.349023913954028,-23.102459503952982,23.3352096,85.3205683,0.0,9.616743471714077,0.19979778230157952,0.41854501021586843,-0.20444661035262968
1790250602883,0.19774485941059636,0.4212204819688725,9.607281547281222,-0.00030341411047249173,0.0003496898576254259,0.00012480134180694328,-33.25498484680612,-22.57365251106837,-23.222804643121854,23.3352096,85.3205683,0.0,9.618543988181562,0.19774485941059636,0.4212204819688725,-0.20271845271877886
1790250602983,0.19834514799780284,0.41981831897990596,9.606628802716434,0.00019018492368286797,0.0004676863616205235,0.00019691321457028065,-33.34399355724013,-22.439420666813504,-23.412530622014675,23.3352096,85.3205683,0.0,9.617843062343363,0.19834514799780284,0.41981831897990596,-0.20337119728356612
1790250603093,0.1952345182456927,0.4202303296619175,9.610820843001438,0.00003357709992769632,0.0003894468799166183,-0.00004773227955250841,-33.555197209757395,-22.076710740480323,-23.34826720717894,23.3352096,85.3205683,0.0,9.621984583408626,0.1952345182456927,0.4202303296619175,-0.1991791569985626
1790250603201,0.19757059306826513,0.42222985825968473,9.615814788242343,-0.0007371021870886219,0.0003873793633676553,-0.00008867205009306439,-33.58523535860338,-21.91742334365402,-23.040223611645906,23.3352096,85.3205683,0.0,9.627107885249416,0.19757059306826513,0.42222985825968473,-0.19418521175765768
1790250603303,0.19645457801589564,0.4215677074440681,9.61669767394357,-0.0018246089016287872,0.001484282896796949,0.0000764163174883882,-33.39279825488307,-22.105616800578566,-22.685013599450272,23.3352096,85.3205683,0.0,9.627937883327599,0.19645457801589564,0.4215677074440681,-0.19330232605643083
1790250603410,0.19140171353852894,0.4159139888582982,9.624538700765555,-0.0013082573522340743,0.0025038380190063325,-0.00003227013523804517,-33.13588160598594,-22.408603560393026,-22.75907714365522,23.3352096,85.3205683,0.0,9.635422370846408,0.19140171353852894,0.4159139888582982,-0.18546129923444532
1790250603510,0.1825365969305319,0.4205515120008372,9.623637056860362,-0.0002995590041094416,0.002336849805863378,-0.0002911212843827271,-32.77315167395887,-22.390816430775157,-22.814236112898158,23.3352096,85.3205683,0.0,9.634551021487257,0.1825365969305319,0.4205515120008372,-0.1863629431396383
1790250603621,0.18747391090455715,0.4159732436254306,9.629651869360899,-0.00030502817797552033,0.0006094463426690083,-0.00043481395942677613,-32.970901956123825,-22.2898960599223,-23.215902490422177,23.3352096,85.3205683,0.0,9.640455141318172,0.18747391090455715,0.4159732436254306,-0.1803481306391017
1790250603728,0.19306516048490954,0.4250658027469399,9.640450728840236,-0.00009340576438570632,-0.0001133101960828152,0.0005645715312052939,-33.24505141475817,-22.207232647917575,-23.282461094052746,23.3352096,85.3205683,0.0,9.651748305258183,0.19306516048490954,0.4250658027469399,-0.16954927115976481
1790250603829,0.20137094210732343,0.4169584174617746,9.706262693826806,-0.000623601222026439,-0.000013028787594205272,0.00021319651797379295,-33.232293669433474,-22.463712804867072,-23.350934079954353,23.3352096,85.3205683,0.0,9.717301068701712,0.20137094210732343,0.4169584174617746,-0.1037373061731941
1790250603939,0.20785337362226827,0.42290700611336896,9.656236152267454,-0.0009711375098838247,-0.0025546579672324475,-0.000086118182444299,-32.89856609994342,-22.503661724859757,-23.26046362594972,23.3352096,85.3205683,0.0,9.667727240106792,0.20785337362226827,0.42290700611336896,-0.15376384773254692
1790250604040,0.11416436705473992,0.16579579586098742,9.664162750600205,-0.013352612606487464,0.0028859881531564783,-0.12291888481670826,-32.779421599916574,-22.579342397952956,-23.0062507870047,23.3352096,85.3205683,0.0,9.66625901880964,0.11416436705473992,0.16579579586098742,-0.14583724939979525
1790250604140,0.29932231159546463,0.3138377738147654,9.692650481797276,-0.02193193997873738,0.0024526107207375894,-0.2876651761808078,-32.64544018598461,-22.826792473886428,-22.962794295818153,23.3352096,85.3205683,0.0,9.70234823930665,0.29932231159546463,0.3138377738147654,-0.11734951820272421
1790250604246,-0.3809560670472268,-0.05425869327568075,9.723870339417001,0.016113039062116693,0.04154966343017744,-0.37919894897142975,-32.217157405804436,-23.313351164125955,-23.06002884738725,23.3352096,85.3205683,0.0,9.73148117752944,-0.3809560670472268,-0.05425869327568075,-0.08612966058299953
1790250604360,0.011026390591805726,0.643994177044145,9.559963160470863,-0.03033450634568634,0.10853901281059213,-0.20750079742941066,-31.492980566795172,-24.094087337405345,-23.2145119666347,23.3352096,85.3205683,0.0,9.581635857770651,0.011026390591805726,0.643994177044145,-0.25003683952913747
1790250604464,-0.02635094753550156,0.3615901038432972,10.069849211246124,0.024412736024541897,0.15498639062649897,-0.0660523409009727,-30.560119650155833,-25.03036557757198,-23.274213428397676,23.3352096,85.3205683,0.0,10.076373599309804,-0.02635094753550156,0.3615901038432972,0.2598492112461237
1790250604564,-1.4180228858519441,0.43081658386790145,10.396571634087355,0.2659935020643075,0.42679164852926155,-0.04263938643638095,-29.691183531569532,-26.053002484231786,-23.38017942457497,23.3352096,85.3205683,0.0,10.50167098972565,-1.4180228858519441,0.43081658386790145,0.5865716340873544
1790250604665,-1.813047643369395,0.7378895924535068,10.114478047975297,0.39012526758489263,0.5346714955294167,0.10143790635415993,-29.144991448874016,-27.048069380276882,-23.364229667755524,23.3352096,85.3205683,0.0,10.302149726671258,-1.813047643369395,0.7378895924535068,0.3044780479752962
1790250604773,-1.6085997032035575,1.2216192543868982,9.408603602522007,0.5089106092273927,0.3529798025207625,0.23742359126163068,-27.651502419990603,-28.519058548350625,-23.472317051105424,23.3352096,85.3205683,0.0,9.622981261398438,-1.6085997032035575,1.2216192543868982,-0.4013963974779937
1790250604886,-1.4880879258119637,1.6956325894025788,8.379426281110707,0.5192534160273615,0.046491439137928685,0.1673261774598503,-26.268688751307412,-29.63756196240104,-23.076291270388104,23.3352096,85.3205683,0.0,8.677808499486506,-1.4880879258119637,1.6956325894025788,-1.4305737188892937
1790250604992,-0.31584571803325545,2.860875593096332,8.276953289559899,0.8578271763195519,-0.7849140799564196,0.35794405111517036,-25.591025733254884,-30.551988732517724,-21.8620086173706,23.3352096,85.3205683,0.0,8.76312292703524,-0.31584571803325545,2.860875593096332,-1.533046710440102
1790250605092,0.5360531613477564,3.0421903438534272,9.825875621663481,-0.06220240999367269,-1.0493345152167957,0.1084472305509516,-26.378166171949577,-30.95454618442597,-19.57326983370936,23.3352096,85.3205683,0.0,10.30000518506795,0.5360531613477564,3.0421903438534272,0.015875621663481
1790250605205,1.1565189508364133,3.8012607737708533,10.348505163696144,0.3464421229344451,-0.6974972161722638,-0.2764464512750183,-27.219656759033164,-31.418795896100125,-16.869637211132307,23.3352096,85.3205683,0.0,11.085065569354946,1.1565189508364133,3.8012607737708533,0.5385051636961435
1790250605310,2.7001995099831184,5.001652501657444,10.177597504414043,0.8486914210640061,-0.5258156921685473,-0.30571730808278724,-27.401853597836414,-32.79779079410426,-13.20233336805942,23.3352096,85.3205683,0.0,11.65723363851408,2.7001995099831184,5.001652501657444,0.36759750441404293
1790250605425,4.815213474287757,3.5479276794750274,9.671613683537421,0.8039929694125738,-0.937348614824975,-0.33433457138320294,-27.14416806240664,-33.96064412472025,-9.343871618966771,23.3352096,85.3205683,0.0,11.371639409748083,4.815213474287757,3.5479276794750274,-0.13838631646257937
1790250605539,3.5428529565135296,3.0585155312224073,8.37790698435412,1.1860792625748884,-0.9522061855921153,-1.3099080292603194,-26.081520764867463,-35.356044887219895,-4.6792435491860225,23.3352096,85.3205683,0.0,9.59664783998532,3.5428529565135296,3.0585155312224073,-1.432093015645881
1790250605659,0.38349296071322314,4.3604104498010345,5.361150795143814,0.9803798801163662,-0.8988522574060462,-2.169457617108274,-22.12578570102011,-37.68677919603091,2.4792954253903634,23.3352096,85.3205683,0.0,6.921140367737228,0.38349296071322314,4.3604104498010345,-4.448849204856186
1790250605769,-3.4710334463168775,6.544816306726403,3.508262056752566,0.7620164101081685,0.22007465775152213,-2.458234206406803,-14.025249673917768,-40.29782368846626,9.289523671845116,23.3352096,85.3205683,0.0,8.196987027749403,-3.4710334463168775,6.544816306726403,-6.301737943247435
1790250605887,-5.880450720374095,7.9501616751184825,4.418519599242169,-0.20698687775321983,0.09818528154455047,-1.4652131645778457,-3.055370037171956,-41.224566245182636,14.055499846420485,23.3352096,85.3205683,0.0,10.830885780219369,-5.880450720374095,7.9501616751184825,-5.391480400757832
1790250606001,-5.057896415305443,7.739993427531536,5.92048113416744,-0.7097031481777096,-0.8645958718736961,0.10186983020714403,5.101204698635838,-41.3095315269019,15.592759145215402,23.3352096,85.3205683,0.0,10.979158039951132,-5.057896415305443,7.739993427531536,-3.88951886583256
1790250606105,-1.0704227710469463,6.302912250730212,7.427778678798097,-0.7544740552463203,-2.5131547917497064,0.6877471959752396,8.384332706641862,-41.93674783035414,13.988739777509236,23.3349197,85.3205683,4.262922286987305,9.800224683668656,-1.0704227710469463,6.302912250730212,-2.3822213212019037
1790250606214,2.0116505173394716,6.441334699718343,7.2784505481658055,0.28831265116998095,-2.8170266032311404,0.5299735577398147,9.238077333101478,-43.290642173595664,9.18290257569601,23.3349197,85.3205683,4.262922286987305,9.925390314733365,2.0116505173394716,6.441334699718343,-2.531549451834195
1790250606314,4.663983896880607,7.005343987957549,6.688670527820089,1.4366785618597815,-1.756097155746251,-0.2248916112026892,9.207494659834856,-43.82721504889322,6.304210210661236,23.3349197,85.3205683,4.262922286987305,10.750158306262456,4.663983896880607,7.005343987957549,-3.1213294721799114
1790250606426,4.6818240440083425,7.811136339714648,3.379056220893106,2.162073527840596,-0.04894277064432673,-1.3703041645172798,10.822596965572057,-43.05438409089851,7.4320608802510595,23.3349197,85.3205683,4.262922286987305,9.713462216976074,4.6818240440083425,7.811136339714648,-6.430943779106895
1790250606533,2.048370376104795,7.597268351178384,-1.4897864996573342,1.912656078264348,1.770282684427702,-2.74547870043094,14.756120170309515,-38.52773893524143,14.14079183652589,23.3349197,85.3205683,4.262922286987305,8.008356348969597,2.048370376104795,7.597268351178384,-11.299786499657335
1790250606644,-3.2356913569361363,6.786741824828064,-3.6502631330263875,0.7546284706803373,3.2507915864096457,-3.5333061016905227,17.855465601587948,-31.60295885995454,21.912432031808127,23.3349197,85.3205683,4.262922286987305,8.357869590664441,-3.2356913569361363,6.786741824828064,-13.460263133026388
1790250606751,-6.224966811399832,5.914771898922691,-0.8400813459641358,-0.8001432853770882,0.7814471300489956,-2.6332753221377385,18.229703593845088,-23.032366503121807,30.70357985915731,23.3349197,85.3205683,4.262922286987305,8.627889376154046,-6.224966811399832,5.914771898922691,-10.650081345964136
1790250606851,-7.771252796213957,5.775288586675059,-1.6591756653912997,-0.7053955295307671,0.03274209136617848,-1.8377177049816755,18.032564769752135,-18.786671143022,34.39790265343948,23.3349197,85.3205683,4.262922286987305,9.823400234677864,-7.771252796213957,5.775288586675059,-11.469175665391301
1790250606964,-8.94287545650893,4.785073302234961,0.8418928375709224,-1.8988543469556236,-1.5106460456055484,-0.8558381449736927,19.45741364689644,-16.709870596759085,35.268724202077124,23.3349197,85.3205683,4.262922286987305,10.177461937454977,-8.94287545650893,4.785073302234961,-8.968107162429078
1790250607065,-9.574541803034402,3.247976872003421,4.796464953277604,-2.5712714640815615,-1.7456203040997078,-0.13456367364419447,23.10001709624602,-17.854776892421178,32.259610728386754,23.3349197,85.3205683,4.262922286987305,11.190499566468992,-9.574541803034402,3.247976872003421,-5.013535046722397
1790250607172,-8.810048584306855,2.0223564962178537,7.559828217571151,-2.472545353750769,-1.7510638484645007,0.8184818070287089,27.39888038832382,-22.325783349700238,25.075090899981017,23.3349197,85.3205683,4.262922286987305,11.783797543017565,-8.810048584306855,2.0223564962178537,-2.2501717824288496
1790250607284,-7.885399223064779,0.7307868798325525,8.333012048555249,-2.717868670863939,-1.8154783414542086,2.9507166861847356,28.934010417813344,-29.490123424926573,12.61517223798542,23.3349197,85.3205683,4.262922286987305,11.495767054538508,-7.885399223064779,0.7307868798325525,-1.4769879514447517
1790250607392,-2.3250632522327823,-1.0738387957185198,8.516569376820653,-2.583096901639632,-1.5754293879836363,3.0049050496618652,22.91643812050051,-34.899015204443636,0.8111243531218166,23.3349197,85.3205683,4.262922286987305,8.893312253388656,-2.3250632522327823,-1.0738387957185198,-1.293430623179347
1790250607504,-1.5761542218334559,-1.8325790686706582,11.204135317864742,-1.5547915499865166,-0.2376100290022709,2.3113005904307493,9.512348686869043,-37.36082186226455,-12.820518269579983,23.3349197,85.3205683,4.262922286987305,11.461904571010757,-1.5761542218334559,-1.8325790686706582,1.394135317864741
1790250607604,-2.4186993943787196,-2.1362261265295572,11.590882330399927,0.8081285674889107,0.028997086730209204,2.5063479161478663,-0.9340001879396278,-35.32384446952029,-21.261402938309548,23.3349197,85.3205683,4.262922286987305,12.031713178978823,-2.4186993943787196,-2.1362261265295572,1.7808823303999262
1790250607704,-1.3937401178342825,-0.23972328323080228,10.033089819615908,2.575513682389064,0.4784320317727682,2.472305567182627,-9.27705006535085,-33.25810214043135,-24.596041562705892,23.3349197,85.3205683,4.262922286987305,10.132268753693026,-1.3937401178342825,-0.23972328323080228,0.22308981961590746
1790250607805,-1.7500471796125188,3.3161532392176163,7.204367591358549,1.9083724475719832,0.44661058417868976,1.7510170479397424,-15.985050415703927,-33.53263649458065,-22.652439179855545,23.3349197,85.3205683,4.262922286987305,8.12172702251563,-1.7500471796125188,3.3161532392176163,-2.6056324086414513
1790250607906,-1.552942316899514,5.0596307959082285,8.420069933453092,1.0897880593541365,0.4174296258872845,1.5860892452153712,-21.06586583166177,-33.21899546218423,-18.703348065419334,23.3349197,85.3205683,4.262922286987305,9.945303983024397,-1.552942316899514,5.0596307959082285,-1.389930066546908
1790250608014,0.20255821693637455,5.991992416803052,7.2435551638275095,1.7076980916789548,0.008959497611710818,1.2102330079772596,-26.09819695768371,-31.477931297531608,-14.970373925219286,23.3349197,85.3205683,4.262922286987305,9.402876919628689,0.20255821693637455,5.991992416803052,-2.566444836172491
1790250608114,0.09100150669646896,7.475842140466368,4.97287385790432,1.814744142260159,-0.5641482132159319,0.31678123478479725,-29.86146303666981,-29.85912201250234,-11.14533090216415,23.3349197,85.3205683,4.262922286987305,8.979196589340384,0.09100150669646896,7.475842140466368,-4.837126142095681
1790250608223,-0.43681628611831225,8.71837616056107,3.8073813564783454,1.6051842880886538,-0.883995990366822,-0.08429125735624161,-32.10453494782805,-29.2482765477176,-5.86055050963049,23.3349197,85.3205683,4.262922286987305,9.523499574133275,-0.43681628611831225,8.71837616056107,-6.0026186435216555
1790250608332,-0.27062599621546307,8.984035533835701,2.258300939104759,1.7722527208804182,-1.2067955592485455,-0.26518926180554975,-32.478284382689445,-29.46628324936242,2.9656829742560644,23.3349197,85.3205683,4.262922286987305,9.267473012348706,-0.27062599621546307,8.984035533835701,-7.551699060895242
1790250608441,-0.5647099161726986,9.257115197983639,-0.3157534479361697,1.530076308166304,-1.880276135729987,-0.4428874603962852,-31.225370658111974,-28.85768302013898,11.051236537959449,23.3349197,85.3205683,4.262922286987305,9.279697156591212,-0.5647099161726986,9.257115197983639,-10.12575344793617
1790250608550,-0.981739468396579,8.99007141006209,-1.5267106414560294,1.2164460675235091,-1.913019071410046,-0.6388511701578508,-27.906977445565747,-26.98605352015319,19.54849786141577,23.3349197,85.3205683,4.262922286987305,9.171479800149942,-0.981739468396579,8.99007141006209,-11.33671064145603
1790250608651,-2.455558013836817,9.154592953749583,-2.8541439267728554,0.20761963527907776,-2.5233381993847726,-0.69571608781726,-21.045205029884915,-24.342138308799957,28.778537103576827,23.3349197,85.3205683,4.262922286987305,9.898609743943547,-2.455558013836817,9.154592953749583,-12.664143926772855
1790250608762,-3.0388961642408043,9.247024064956602,-1.3214199507881146,-1.1832277916938576,-3.027192735108021,-0.6937082605313176,-13.10069311794595,-23.51263567222849,34.0278381786834,23.3349197,85.3205683,4.262922286987305,9.822855727397448,-3.0388961642408043,9.247024064956602,-11.131419950788114
1790250608866,-3.72671125436097,8.81635871698141,1.8025483236327002,-2.029182424906198,-2.3219590198880584,-0.6313685246350207,-2.8190087250723295,-25.068995915320937,34.707865650775084,23.3349197,85.3205683,4.262922286987305,9.739904427606355,-3.72671125436097,8.81635871698141,-8.0074516763673
1790250608969,-3.589255706505996,7.783177290976741,4.525042062555497,-2.1815765879170326,-1.7442681868852712,-0.037210983612749514,8.860882090953897,-29.322850747187506,29.149367366690928,23.3349197,85.3205683,4.262922286987305,9.692090122226391,-3.589255706505996,7.783177290976741,-5.284957937444504
1790250609080,-2.37043617029783,6.059087007039435,6.738710704327565,-2.353108662407667,-0.952825570396748,0.5360955914076628,14.94328314074903,-33.419583949630486,21.134625775176644,23.3349197,85.3205683,4.262922286987305,9.367055297848372,-2.37043617029783,6.059087007039435,-3.071289295672435
1790250609182,-2.0128912515411437,4.759183564716837,8.205701517089151,-1.7097764652411018,-0.14421620392176285,0.9079869801242637,17.256337892819225,-37.27299225775029,12.275068693817223,23.3349197,85.3205683,4.262922286987305,9.697169524183897,-2.0128912515411437,4.759183564716837,-1.604298482910849
1790250609288,-1.0890778904520524,3.393879752773407,9.459933944790794,-1.0640788550406772,0.16058770992084206,1.1291708160983929,16.399449104011993,-40.51361167433607,4.977576876041777,23.3349197,85.3205683,4.262922286987305,10.109147375894858,-1.0890778904520524,3.393879752773407,-0.3500660552092061
1790250609402,-0.9936358264134795,3.153464280832706,9.627609367878527,-0.4990629033261381,0.0029988163437113663,0.9754157824729611,12.774536398247225,-42.64912230293119,-1.2945126713967248,23.3349197,85.3205683,4.262922286987305,10.179514294232437,-0.9936358264134795,3.153464280832706,-0.18239063212147322
1790250609506,-1.086990153091506,2.9957777017564275,10.6581046218559,0.008208377138020778,0.18028588820797276,1.1632371489501152,8.719240375559968,-43.48150317126285,-5.226800503469716,23.3349197,85.3205683,4.262922286987305,11.124361813681045,-1.086990153091506,2.9957777017564275,0.8481046218558994
1790250609606,-0.5646255554927334,3.106819090334168,10.656670113324724,0.7155317719757218,0.2687272048038359,1.1260288862976957,4.478600382827004,-44.22196354449411,-7.092529483423094,23.3349197,85.3205683,4.262922286987305,11.11466350287802,-0.5646255554927334,3.106819090334168,0.8466701133247234
1790250609715,-0.3833458182409048,4.080886979525884,8.442139874555115,1.191380402654835,0.12968376047869123,0.988022193817681,-0.7411246671165626,-44.669473261685475,-6.382434665982929,23.3349197,85.3205683,4.262922286987305,9.384578744812158,-0.3833458182409048,4.080886979525884,-1.367860125444885
1790250609827,0.3097638128246542,5.046299700485899,7.529342441747272,0.8196430125364842,0.05089468536482858,0.9733815998453802,-5.228606600236994,-44.575149274500596,-3.4947054955255226,23.3349197,85.3205683,4.262922286987305,9.069293902612072,0.3097638128246542,5.046299700485899,-2.280657558252728
1790250609928,1.2802507910300083,5.149826149130866,7.872748045388934,0.6178758906377267,-0.04546597458736872,1.0637798579533302,-9.836897239868266,-43.676439654634784,-0.21662511620100677,23.3349197,85.3205683,4.262922286987305,9.494204192052132,1.2802507910300083,5.149826149130866,-1.9372519546110665
1790250610033,1.7723480330991852,5.338838115649009,7.469457789153188,0.7791350042572904,0.17336078952075337,1.0546105191391606,-14.848382479908077,-41.65606138057354,2.645166006845354,23.3349197,85.3205683,4.262922286987305,9.350786578650935,1.7723480330991852,5.338838115649009,-2.340542210846812
1790250610142,2.802145064696253,6.045170348542912,6.668352547434125,1.2179672223922693,0.7091149568864957,1.316173670424437,-19.04619515538765,-39.40509319711492,4.891085038391447,23.3349197,85.3205683,4.262922286987305,9.426718793057061,2.802145064696253,6.045170348542912,-3.1416474525658753
1790250610244,2.794788254019232,6.817326787580474,5.955779250079849,1.0045829282672454,0.7786168699577789,1.4270213162894918,-23.631962422867836,-36.15471271061442,7.327847497195938,23.3349197,85.3205683,4.262922286987305,9.474074751085082,2.794788254019232,6.817326787580474,-3.8542207499201515
1790250610344,3.1742470330769175,6.8333750125337245,5.654835710673789,0.849330108643772,0.77062488363287,1.3191327839671578,-28.415510618255105,-31.84877415331816,8.853818314421936,23.3349197,85.3205683,4.262922286987305,9.420617028816608,3.1742470330769175,6.8333750125337245,-4.155164289326211
1790250610444,3.5217102337715422,6.667534100309668,5.7588745679644875,0.758430346127156,1.0241930181862045,1.3046985065464058,-32.60385620858411,-27.44160614593026,9.388528612536996,23.3349197,85.3205683,4.262922286987305,9.488049864908575,3.5217102337715422,6.667534100309668,-4.051125432035513
1790250610544,4.821786725654256,6.471335424020352,5.059716594565709,0.6662527919081204,1.0114639670963805,1.184224587242544,-36.27863594849568,-22.3886776885935,8.572589911542984,23.3349197,85.3205683,4.262922286987305,9.525153091431124,4.821786725654256,6.471335424020352,-4.750283405434291
1790250610644,5.898332892906403,6.362056269993759,5.741470220457683,0.2708815826976052,0.5904703902185583,0.46472164967499824,-39.33285414418693,-16.913616447900722,6.382124700929275,23.3349197,85.3205683,4.262922286987305,10.40339229244533,5.898332892906403,6.362056269993759,-4.068529779542318
1790250610744,5.156452168332955,6.4346016829334225,6.042992447490128,-0.06318745562202684,-0.5308220961207031,-0.7686868609352351,-40.91723536717321,-13.527112335609166,4.497619546329086,23.3349197,85.3205683,4.262922286987305,10.22305509633681,5.156452168332955,6.4346016829334225,-3.767007552509872
1790250610846,3.4871898345560846,6.841074593583697,5.513933177903164,-0.3215013552376281,-1.1478649625683215,-1.5915686125886355,-40.91528111610177,-14.217941039379962,4.540079169024098,23.3349197,85.3205683,4.262922286987305,9.453266823040007,3.4871898345560846,6.841074593583697,-4.2960668220968365
1790250610946,2.6115220929176446,7.503189371521884,5.217293375168135,-0.6425861456253523,-1.4501745546860738,-1.6898407593313978,-39.10563907043738,-17.89733449507455,6.712760940053464,23.3349197,85.3205683,4.262922286987305,9.504633004450474,2.6115220929176446,7.503189371521884,-4.592706624831865
1790250611047,2.721584112286151,7.98230017637326,5.8748838170295885,-0.7515322786226668,-1.6304639742054376,-1.278451901784041,-35.44645143213977,-22.92186134338079,9.855080114237023,23.3349197,85.3205683,4.262922286987305,10.27805409839689,2.721584112286151,7.98230017637326,-3.935116182970412
1790250611150,2.653196000446658,7.640986995629895,6.0056762282843135,-0.2596766396487637,-1.1470879726368157,-0.9947294686001676,-30.69884723735683,-28.12464519539216,12.362505013896085,23.3349197,85.3205683,4.262922286987305,10.074337608158196,2.653196000446658,7.640986995629895,-3.804323771715687
1790250611263,2.456569127471083,7.887697374508594,4.672525847647586,0.013653310309099019,-0.9099345999046276,-0.8272978862581429,-24.61919615081851,-32.87133585546668,15.211462010945855,23.3349197,85.3205683,4.262922286987305,9.491206432630605,2.456569127471083,7.887697374508594,-5.137474152352414
1790250611366,1.8326783410355574,8.27649607590016,4.806552199331685,-0.11850232705046665,-0.6284925740243053,-0.7570272595665327,-20.164461707508522,-35.303164325232316,17.387923236425713,23.3349197,85.3205683,4.262922286987305,9.744846907006384,1.8326783410355574,8.27649607590016,-5.003447800668315
1790250611475,0.9963744881823925,8.454012026651856,5.3765488531005525,-0.001477103778065779,-0.35256743138618624,-0.7409917251477995,-14.419250598618037,-36.4437968865733,17.932203428824987,23.3349197,85.3205683,4.262922286987305,10.068284811091303,0.9963744881823925,8.454012026651856,-4.433451146899448
1790250611584,-0.06777845961557533,8.8931299985508,4.859664378513414,0.09355040890005037,-0.2474197968871835,-0.6218656560210942,-8.960679825701563,-36.26245731418167,15.852238569857274,23.3349197,85.3205683,4.262922286987305,10.134529735636685,-0.06777845961557533,8.8931299985508,-4.950335621486587
1790250611684,-0.15154207831425026,8.50003599337589,4.898657682658536,-0.15341571760272665,-0.3489260503974109,-0.3434435580538022,-6.831815907247484,-36.19977832621873,19.087532976730653,23.3349197,85.3205683,4.262922286987305,9.811749282470224,-0.15154207831425026,8.50003599337589,-4.9113423173414645
