timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,latitude,longitude,speed,detected_steps,estimated_x_m,estimated_y_m
1790250607704,-1.3937401178342825,-0.23972328323080228,10.033089819615908,2.575513682389064,0.4784320317727682,2.472305567182627,-9.27705006535085,-33.25810214043135,-24.596041562705892,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250607805,-1.7500471796125188,3.3161532392176163,7.204367591358549,1.9083724475719832,0.44661058417868976,1.7510170479397424,-15.985050415703927,-33.53263649458065,-22.652439179855545,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250607906,-1.552942316899514,5.0596307959082285,8.420069933453092,1.0897880593541365,0.4174296258872845,1.5860892452153712,-21.06586583166177,-33.21899546218423,-18.703348065419334,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608014,0.20255821693637455,5.991992416803052,7.2435551638275095,1.7076980916789548,0.008959497611710818,1.2102330079772596,-26.09819695768371,-31.477931297531608,-14.970373925219286,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608114,0.09100150669646896,7.475842140466368,4.97287385790432,1.814744142260159,-0.5641482132159319,0.31678123478479725,-29.86146303666981,-29.85912201250234,-11.14533090216415,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608223,-0.43681628611831225,8.71837616056107,3.8073813564783454,1.6051842880886538,-0.883995990366822,-0.08429125735624161,-32.10453494782805,-29.2482765477176,-5.86055050963049,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608332,-0.27062599621546307,8.984035533835701,2.258300939104759,1.7722527208804182,-1.2067955592485455,-0.26518926180554975,-32.478284382689445,-29.46628324936242,2.9656829742560644,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608441,-0.5647099161726986,9.257115197983639,-0.3157534479361697,1.530076308166304,-1.880276135729987,-0.4428874603962852,-31.225370658111974,-28.85768302013898,11.051236537959449,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608550,-0.981739468396579,8.99007141006209,-1.5267106414560294,1.2164460675235091,-1.913019071410046,-0.6388511701578508,-27.906977445565747,-26.98605352015319,19.54849786141577,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608651,-2.455558013836817,9.154592953749583,-2.8541439267728554,0.20761963527907776,-2.5233381993847726,-0.69571608781726,-21.045205029884915,-24.342138308799957,28.778537103576827,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608762,-3.0388961642408043,9.247024064956602,-1.3214199507881146,-1.1832277916938576,-3.027192735108021,-0.6937082605313176,-13.10069311794595,-23.51263567222849,34.0278381786834,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608866,-3.72671125436097,8.81635871698141,1.8025483236327002,-2.029182424906198,-2.3219590198880584,-0.6313685246350207,-2.8190087250723295,-25.068995915320937,34.707865650775084,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250608969,-3.589255706505996,7.783177290976741,4.525042062555497,-2.1815765879170326,-1.7442681868852712,-0.037210983612749514,8.860882090953897,-29.322850747187506,29.149367366690928,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250609080,-2.37043617029783,6.059087007039435,6.738710704327565,-2.353108662407667,-0.952825570396748,0.5360955914076628,14.94328314074903,-33.419583949630486,21.134625775176644,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250609182,-2.0128912515411437,4.759183564716837,8.205701517089151,-1.7097764652411018,-0.14421620392176285,0.9079869801242637,17.256337892819225,-37.27299225775029,12.275068693817223,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250609288,-1.0890778904520524,3.393879752773407,9.459933944790794,-1.0640788550406772,0.16058770992084206,1.1291708160983929,16.399449104011993,-40.51361167433607,4.977576876041777,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250609402,-0.9936358264134795,3.153464280832706,9.627609367878527,-0.4990629033261381,0.0029988163437113663,0.9754157824729611,12.774536398247225,-42.64912230293119,-1.2945126713967248,23.3349197,85.3205683,4.262922286987305,6,4.199999999999999,0.0
1790250609506,-1.086990153091506,2.9957777017564275,10.6581046218559,0.008208377138020778,0.18028588820797276,1.1632371489501152,8.719240375559968,-43.48150317126285,-5.226800503469716,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250609606,-0.5646255554927334,3.106819090334168,10.656670113324724,0.7155317719757218,0.2687272048038359,1.1260288862976957,4.478600382827004,-44.22196354449411,-7.092529483423094,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250609715,-0.3833458182409048,4.080886979525884,8.442139874555115,1.191380402654835,0.12968376047869123,0.988022193817681,-0.7411246671165626,-44.669473261685475,-6.382434665982929,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250609827,0.3097638128246542,5.046299700485899,7.529342441747272,0.8196430125364842,0.05089468536482858,0.9733815998453802,-5.228606600236994,-44.575149274500596,-3.4947054955255226,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250609928,1.2802507910300083,5.149826149130866,7.872748045388934,0.6178758906377267,-0.04546597458736872,1.0637798579533302,-9.836897239868266,-43.676439654634784,-0.21662511620100677,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610033,1.7723480330991852,5.338838115649009,7.469457789153188,0.7791350042572904,0.17336078952075337,1.0546105191391606,-14.848382479908077,-41.65606138057354,2.645166006845354,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610142,2.802145064696253,6.045170348542912,6.668352547434125,1.2179672223922693,0.7091149568864957,1.316173670424437,-19.04619515538765,-39.40509319711492,4.891085038391447,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610244,2.794788254019232,6.817326787580474,5.955779250079849,1.0045829282672454,0.7786168699577789,1.4270213162894918,-23.631962422867836,-36.15471271061442,7.327847497195938,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610344,3.1742470330769175,6.8333750125337245,5.654835710673789,0.849330108643772,0.77062488363287,1.3191327839671578,-28.415510618255105,-31.84877415331816,8.853818314421936,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610444,3.5217102337715422,6.667534100309668,5.7588745679644875,0.758430346127156,1.0241930181862045,1.3046985065464058,-32.60385620858411,-27.44160614593026,9.388528612536996,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610544,4.821786725654256,6.471335424020352,5.059716594565709,0.6662527919081204,1.0114639670963805,1.184224587242544,-36.27863594849568,-22.3886776885935,8.572589911542984,23.3349197,85.3205683,4.262922286987305,7,4.8999999999999995,0.0
1790250610644,5.898332892906403,6.362056269993759,5.741470220457683,0.2708815826976052,0.5904703902185583,0.46472164967499824,-39.33285414418693,-16.913616447900722,6.382124700929275,23.3349197,85.3205683,4.262922286987305,8,5.6,0.0
1790250610744,5.156452168332955,6.4346016829334225,6.042992447490128,-0.06318745562202684,-0.5308220961207031,-0.7686868609352351,-40.91723536717321,-13.527112335609166,4.497619546329086,23.3349197,85.3205683,4.262922286987305,8,5.6,0.0
1790250610846,3.4871898345560846,6.841074593583697,5.513933177903164,-0.3215013552376281,-1.1478649625683215,-1.5915686125886355,-40.91528111610177,-14.217941039379962,4.540079169024098,23.3349197,85.3205683,4.262922286987305,8,5.6,0.0
1790250610946,2.6115220929176446,7.503189371521884,5.217293375168135,-0.6425861456253523,-1.4501745546860738,-1.6898407593313978,-39.10563907043738,-17.89733449507455,6.712760940053464,23.3349197,85.3205683,4.262922286987305,8,5.6,0.0
1790250611047,2.721584112286151,7.98230017637326,5.8748838170295885,-0.7515322786226668,-1.6304639742054376,-1.278451901784041,-35.44645143213977,-22.92186134338079,9.855080114237023,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611150,2.653196000446658,7.640986995629895,6.0056762282843135,-0.2596766396487637,-1.1470879726368157,-0.9947294686001676,-30.69884723735683,-28.12464519539216,12.362505013896085,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611263,2.456569127471083,7.887697374508594,4.672525847647586,0.013653310309099019,-0.9099345999046276,-0.8272978862581429,-24.61919615081851,-32.87133585546668,15.211462010945855,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611366,1.8326783410355574,8.27649607590016,4.806552199331685,-0.11850232705046665,-0.6284925740243053,-0.7570272595665327,-20.164461707508522,-35.303164325232316,17.387923236425713,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611475,0.9963744881823925,8.454012026651856,5.3765488531005525,-0.001477103778065779,-0.35256743138618624,-0.7409917251477995,-14.419250598618037,-36.4437968865733,17.932203428824987,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611584,-0.06777845961557533,8.8931299985508,4.859664378513414,0.09355040890005037,-0.2474197968871835,-0.6218656560210942,-8.960679825701563,-36.26245731418167,15.852238569857274,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611684,-0.15154207831425026,8.50003599337589,4.898657682658536,-0.15341571760272665,-0.3489260503974109,-0.3434435580538022,-6.831815907247484,-36.19977832621873,19.087532976730653,23.3349197,85.3205683,4.262922286987305,9,6.3,0.0
1790250611784,-0.012007569587972014,8.114174891628299,5.340994104287847,-0.12191537538440374,-0.14593743088066796,-0.21723365044171472,-5.032911135115068,-35.916434290926404,21.987290418859086,23.3354476,85.3205683,6.374166965484619,9,6.3,0.0
1790250611889,-1.0683592335034815,8.39567608467541,5.510553708290063,-0.10733932357349318,-0.06005946126483883,-0.1383320438965267,-4.522941012475877,-35.42040462553228,24.921532551389415,23.3354476,85.3205683,6.374166965484619,9,6.3,0.0
1790250611992,-1.4345920140545445,8.374707017055986,5.9698689437127666,0.06318345141618278,-0.09147771349560453,0.09665058622150671,-6.232481324426978,-33.75136254207326,32.97557607413848,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612105,-0.4374534645968523,8.743897819151446,4.9512880350890045,0.39174597559847735,0.2000269298819773,0.29956065902574525,-3.445729835974991,-34.89129456329045,27.136758778735235,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612211,0.15394044960925524,8.840951137546037,4.335832140754816,0.4058834412775084,0.3711675785650908,0.3523393442805758,-3.074720548300162,-34.80967935723555,24.91196945972617,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612311,0.01828951692236034,9.019012127362368,4.305129430811098,0.4371710894802115,0.38422576010591836,0.4246739819754355,-4.484139055574358,-33.682611550352775,26.655865202793592,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612424,0.5581254294105061,8.751728255541721,4.213328804066587,0.5186912959495663,0.501402075700565,0.5323822159660054,-6.920003891392017,-32.417570624169564,28.58394730420975,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612524,1.153992461084931,8.609885087763987,3.3911877138023394,0.6881609621014908,0.6311793297032617,0.5373767564381879,-9.74137006896458,-31.09437583154041,29.07763942636027,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612629,1.6345014755955753,8.606543938920673,3.1934658037182513,0.5113987964675185,0.4808906212649198,0.5111519601623771,-12.670140908118473,-30.318074219513576,27.735696685192558,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612744,2.207430916623561,8.653379375787,2.9759231108747453,0.4400499671492289,0.35009351400240774,0.5606874834311703,-15.617024207415117,-29.20986495405195,26.804507996195813,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612854,3.20630265184939,8.762581922488467,1.9711644259301042,0.6172831859712451,0.33639625898901115,0.68112648092957,-18.156353397173806,-27.692853685844998,26.650098533683703,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250612964,4.304097098786975,8.903566758548054,-0.0672511064521937,0.48987900545363544,0.581235639719839,0.6801069110245247,-21.487797486669614,-25.001192832179175,26.039878615232208,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613066,4.6904490600758,8.741340051858256,0.8323883611545176,0.16304617310328748,0.6410774189851572,0.32285533733845856,-24.540513855520818,-22.46782998441583,25.651967788692538,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613166,4.601167044222202,8.625673621024067,1.6864755772362763,-0.05896910488450846,0.5572610441386898,0.0414577340243084,-27.175129701965773,-20.7107818568987,24.68559612002446,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613276,4.038564846282483,8.944030915964225,1.1393314381458237,0.1535040389813777,0.6868817292189318,-0.09496551838712203,-29.45857197130635,-19.7422409881803,23.140777314175956,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613389,3.2094023382428447,8.515475475401026,3.401303576043752,-0.452313597861305,0.13850214863751006,-0.08959123481140358,-31.412051043022778,-19.65291306430084,20.830264325076328,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613493,3.084661899416559,7.516265558666692,4.626692380384116,-0.4027351666715781,0.23350970868268284,0.02708041668278095,-31.92903544040658,-19.957311337503896,18.14534965006357,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613602,3.1187402226614402,7.2771832757177926,6.354533218094351,-0.21253361016107264,-0.048074861533223934,-0.113285211849614,-32.08569205300773,-20.619631241365333,16.123530572314046,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613702,3.610670602503953,8.585143598405951,3.706061291489865,0.47994497942049474,0.04414955094715084,0.04342394807834791,-32.45414062771316,-21.1413704076621,14.973348156275726,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
1790250613802,4.184385139931532,8.744315928239601,2.759099458269841,0.32467556179310536,-0.4473956617042488,0.02146215162063362,-32.64505688605492,-20.69964164551589,15.299621750645171,23.3354476,85.3205683,6.374166965484619,10,7.0,0.0
